,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-10-06 07:00:00+00:00,147.31,0.3492,26.2,323.1,562.5,61949.01,0.10898,0.2846,2417.38,11.32,66.96,2687.0,9.31e-06,142.97,1.7278,5.192,0.1532,6.826,0.5311,28.45
2024-10-06 08:00:00+00:00,147.18,0.35,26.14,323.1,562.7,61989.81,0.10902,0.2839,2420.99,11.28,67.03,2686.0,9.3e-06,143.31,1.7343,5.186,0.154,6.818,0.5303,28.5
2024-10-06 09:00:00+00:00,147.47,0.35,26.22,323.2,563.2,62066.38,0.10922,0.2838,2422.01,11.27,67.28,2686.0,9.33e-06,143.77,1.734,5.196,0.1542,6.83,0.5303,28.74
2024-10-06 10:00:00+00:00,146.96,0.3482,26.09,322.0,561.4,62023.83,0.10885,0.2837,2420.04,11.25,67.45,2686.0,9.3e-06,143.55,1.7282,5.201,0.1543,6.803,0.53,28.63
2024-10-06 11:00:00+00:00,147.72,0.3494,26.35,323.1,562.6,62101.92,0.10932,0.2893,2426.63,11.26,67.51,2685.0,9.38e-06,144.02,1.7199,5.22,0.1542,6.841,0.5307,28.86
2024-10-06 12:00:00+00:00,148.58,0.3501,26.65,323.3,563.4,62222.0,0.10957,0.2918,2429.42,11.26,67.41,2685.0,9.41e-06,144.53,1.7378,5.231,0.1542,6.853,0.5313,29.15
2024-10-06 13:00:00+00:00,147.51,0.3504,26.46,323.2,563.7,62257.73,0.10984,0.2889,2431.06,11.24,67.45,2682.0,9.49e-06,144.4,1.7257,5.254,0.1544,6.858,0.5322,28.81
2024-10-06 14:00:00+00:00,149.84,0.3536,26.87,325.0,568.4,62715.99,0.11251,0.3011,2452.9,11.35,67.49,2683.0,9.92e-06,146.37,1.7687,5.28,0.1546,6.945,0.5353,28.87
2024-10-06 15:00:00+00:00,149.01,0.3535,26.92,324.3,567.3,62720.01,0.11216,0.2924,2446.62,11.31,67.35,2683.0,9.98e-06,146.0,1.751,5.267,0.1546,6.958,0.5369,28.82
2024-10-06 16:00:00+00:00,148.02,0.3526,26.74,323.0,565.8,62602.0,0.11093,0.2908,2436.99,11.22,67.23,2679.0,1.012e-05,144.9,1.7702,5.231,0.1544,6.924,0.5335,28.55
2024-10-06 17:00:00+00:00,147.93,0.3526,26.88,322.5,565.9,62591.2,0.11098,0.2917,2441.89,11.24,67.15,2680.0,1.005e-05,145.11,1.7728,5.24,0.1544,6.916,0.5326,28.5
2024-10-06 18:00:00+00:00,149.1,0.3536,27.06,323.5,566.2,62718.36,0.11127,0.2918,2446.33,11.26,67.38,2682.0,1.016e-05,145.94,1.8397,5.311,0.1544,6.941,0.5331,28.67
2024-10-06 19:00:00+00:00,148.05,0.3547,26.84,323.5,565.8,62631.38,0.11066,0.2888,2441.39,11.2,67.23,2677.0,1.009e-05,145.42,1.8306,5.284,0.1544,6.921,0.532,28.55
2024-10-06 20:00:00+00:00,148.31,0.3553,26.86,323.8,567.1,62620.62,0.11071,0.2905,2438.78,11.26,67.33,2677.0,1.006e-05,145.43,1.8388,5.306,0.1544,6.974,0.5322,28.71
2024-10-06 21:00:00+00:00,147.32,0.3528,26.63,321.8,564.3,62303.03,0.10973,0.2855,2417.83,11.16,66.88,2677.0,9.91e-06,144.41,1.8042,5.286,0.1543,6.919,0.5302,28.5
2024-10-06 22:00:00+00:00,149.02,0.3558,26.76,323.6,567.4,62618.85,0.11095,0.2919,2431.91,11.22,67.3,2677.0,1.011e-05,145.35,1.827,5.316,0.1544,7.001,0.5327,28.71
2024-10-06 23:00:00+00:00,150.12,0.3575,26.94,324.6,570.3,62819.91,0.11159,0.2946,2440.03,11.27,67.02,2678.0,1.023e-05,146.48,1.841,5.315,0.1543,7.079,0.5336,29.27
2024-10-07 00:00:00+00:00,153.27,0.3618,27.22,328.2,575.6,63677.98,0.11371,0.301,2488.76,11.45,67.56,2683.0,1.048e-05,149.25,1.9032,5.352,0.1546,7.215,0.5385,29.27
2024-10-07 01:00:00+00:00,154.36,0.3671,27.46,329.7,575.8,63819.0,0.11507,0.3067,2496.83,11.56,67.88,2685.0,1.058e-05,150.44,1.9228,5.373,0.1542,7.359,0.5391,29.21
2024-10-07 02:00:00+00:00,153.11,0.3653,27.28,328.7,574.9,63637.29,0.1143,0.3105,2504.75,11.57,67.58,2675.0,1.057e-05,149.49,1.8946,5.365,0.154,7.313,0.541,29.13
2024-10-07 03:00:00+00:00,152.31,0.3654,27.29,329.0,573.4,63530.51,0.11393,0.3089,2495.34,11.61,67.68,2677.0,1.059e-05,149.94,1.8946,5.358,0.154,7.255,0.5407,29.78
2024-10-07 04:00:00+00:00,151.07,0.3639,27.26,328.0,573.0,63466.66,0.11357,0.301,2487.71,11.59,67.6,2669.0,1.051e-05,149.53,1.9072,5.328,0.154,7.25,0.5417,29.89
2024-10-07 05:00:00+00:00,150.03,0.3627,27.3,328.0,573.8,63380.01,0.11365,0.2944,2484.89,11.56,67.61,2663.0,1.053e-05,148.87,1.8976,5.332,0.1542,7.255,0.5402,30.0
2024-10-07 06:00:00+00:00,151.74,0.3636,27.47,329.6,577.1,63706.0,0.11445,0.2982,2490.42,11.61,67.66,2665.0,1.068e-05,149.5,1.9156,5.358,0.1544,7.326,0.542,30.19
2024-10-07 07:00:00+00:00,150.18,0.3626,27.23,328.2,576.1,63531.99,0.11366,0.2959,2480.53,11.55,67.41,2667.0,1.055e-05,148.02,1.9224,5.329,0.1545,7.309,0.5403,29.89
2024-10-07 08:00:00+00:00,150.69,0.362,27.1,328.9,576.0,63554.62,0.11344,0.2999,2482.6,11.5,67.34,2672.0,1.057e-05,148.42,1.9818,5.312,0.155,7.359,0.5408,29.74
2024-10-07 09:00:00+00:00,148.8,0.3586,26.99,326.9,572.7,63210.83,0.11227,0.2897,2458.62,11.39,66.73,2667.0,1.038e-05,147.38,1.9498,5.268,0.155,7.266,0.5358,29.57
2024-10-07 10:00:00+00:00,146.65,0.356,26.86,323.2,569.4,62891.48,0.11143,0.2847,2449.13,11.35,66.19,2672.0,1.021e-05,146.65,1.9451,5.209,0.1552,7.225,0.5336,29.19
2024-10-07 11:00:00+00:00,148.38,0.3578,27.03,325.1,571.9,63135.44,0.11149,0.2887,2475.84,11.43,66.47,2673.0,1.032e-05,147.43,1.964,5.269,0.1557,7.341,0.5374,29.43
2024-10-07 12:00:00+00:00,147.59,0.3552,27.06,323.0,570.9,62883.33,0.111,0.2859,2465.59,11.36,65.72,2661.0,1.021e-05,146.56,1.9333,5.237,0.1555,7.296,0.5368,29.23
2024-10-07 13:00:00+00:00,148.25,0.3582,27.07,328.6,575.3,63457.36,0.11213,0.2945,2475.69,11.55,66.15,2663.0,1.038e-05,147.88,1.9769,5.27,0.1561,7.369,0.5396,29.18
2024-10-07 14:00:00+00:00,149.63,0.3614,27.29,329.9,577.0,63991.89,0.11309,0.3042,2498.52,11.56,66.54,2667.0,1.059e-05,150.49,2.088,5.275,0.1557,7.394,0.5411,29.33
2024-10-07 15:00:00+00:00,150.51,0.3583,27.14,330.4,575.7,63651.6,0.11186,0.2989,2474.23,11.52,65.9,2659.0,1.04e-05,148.71,2.0827,5.273,0.156,7.375,0.5412,29.19
2024-10-07 16:00:00+00:00,151.57,0.3606,27.36,330.9,577.1,63819.9,0.11258,0.3009,2478.5,11.56,66.26,2665.0,1.066e-05,149.15,2.1473,5.277,0.1563,7.43,0.544,29.19
2024-10-07 17:00:00+00:00,151.17,0.359,27.33,331.6,576.3,63819.99,0.11245,0.3016,2476.49,11.49,66.0,2667.0,1.053e-05,149.09,2.1258,5.307,0.1564,7.446,0.5436,29.25
2024-10-07 18:00:00+00:00,147.43,0.3512,26.86,325.1,568.2,62848.0,0.10963,0.2927,2425.07,11.24,64.92,2660.0,1.018e-05,145.71,2.0629,5.221,0.1562,7.299,0.5359,28.97
2024-10-07 19:00:00+00:00,149.0,0.3572,27.14,328.2,572.5,63382.0,0.1109,0.2965,2445.62,11.35,65.64,2661.0,1.035e-05,147.09,2.108,5.248,0.1564,7.312,0.5403,29.26
2024-10-07 20:00:00+00:00,148.02,0.3552,26.89,327.1,570.5,63020.0,0.11079,0.289,2442.0,11.25,65.65,2660.0,1.014e-05,145.69,2.0524,5.265,0.1565,7.297,0.5353,29.29
2024-10-07 21:00:00+00:00,149.07,0.3569,27.13,329.6,573.6,63373.99,0.11194,0.2933,2454.77,11.35,65.64,2664.0,1.033e-05,146.87,2.0898,5.282,0.1565,7.335,0.539,29.27
2024-10-07 22:00:00+00:00,147.04,0.3525,26.71,325.5,567.9,62471.08,0.11011,0.288,2416.7,11.2,64.79,2659.0,1.003e-05,144.46,2.0466,5.222,0.1563,7.255,0.5316,29.03
2024-10-07 23:00:00+00:00,146.68,0.3512,26.56,323.7,564.3,62224.0,0.10841,0.2841,2422.71,11.16,64.77,2657.0,9.8e-06,143.96,2.0173,5.198,0.1559,7.229,0.5286,28.99
2024-10-08 00:00:00+00:00,147.0,0.3537,26.92,326.4,569.7,62552.98,0.10929,0.2879,2437.03,11.25,65.11,2661.0,9.87e-06,144.83,2.0608,5.243,0.1562,7.244,0.5321,29.35
2024-10-08 01:00:00+00:00,146.35,0.3559,26.96,327.0,570.5,62630.01,0.1094,0.2875,2434.75,11.25,65.29,2661.0,9.95e-06,145.08,2.0809,5.238,0.1564,7.232,0.5325,29.37
2024-10-08 02:00:00+00:00,146.52,0.3566,27.14,327.8,569.9,62785.78,0.10971,0.2909,2445.79,11.27,65.33,2660.0,1e-05,145.31,2.0855,5.241,0.1561,7.265,0.5333,29.49
2024-10-08 03:00:00+00:00,146.99,0.3557,27.09,327.2,569.8,62629.8,0.1093,0.2881,2438.13,11.22,65.26,2657.0,9.97e-06,144.71,2.107,5.239,0.1561,7.23,0.5324,29.39
2024-10-08 04:00:00+00:00,146.27,0.355,26.9,327.1,569.4,62694.9,0.10942,0.2892,2437.44,11.19,65.38,2658.0,9.95e-06,144.27,2.1019,5.248,0.1562,7.268,0.5339,29.21
2024-10-08 05:00:00+00:00,144.69,0.3524,26.59,324.5,565.1,62517.35,0.10793,0.2835,2428.4,11.11,64.98,2662.0,9.73e-06,143.76,2.0466,5.185,0.1562,7.156,0.5307,28.99
2024-10-08 06:00:00+00:00,145.72,0.3531,26.61,325.3,565.7,62509.42,0.10798,0.2839,2435.66,11.11,65.12,2657.0,9.66e-06,144.07,2.0311,5.194,0.1561,7.166,0.5299,29.1
2024-10-08 07:00:00+00:00,144.36,0.3521,26.52,324.4,563.4,62319.99,0.10735,0.2811,2428.6,11.02,65.07,2657.0,9.54e-06,143.08,1.9847,5.18,0.156,7.096,0.5272,28.75
2024-10-08 08:00:00+00:00,145.28,0.3519,26.56,324.6,572.0,62409.46,0.10758,0.2851,2426.67,11.04,65.04,2655.0,9.62e-06,143.56,2.0195,5.206,0.1559,7.139,0.5295,28.73
2024-10-08 09:00:00+00:00,145.67,0.3526,26.59,325.7,572.7,62537.38,0.1077,0.286,2433.31,11.07,65.4,2656.0,9.64e-06,143.65,2.0309,5.211,0.1561,7.168,0.5298,28.78
2024-10-08 10:00:00+00:00,145.34,0.3515,26.57,326.7,573.4,62519.78,0.10762,0.2828,2429.96,11.1,65.5,2662.0,9.6e-06,144.09,2.0374,5.199,0.1562,7.133,0.5311,28.65
2024-10-08 11:00:00+00:00,145.78,0.3518,26.71,328.9,577.1,62624.01,0.10801,0.2833,2439.71,11.18,65.58,2664.0,9.67e-06,144.49,2.0361,5.224,0.1565,7.149,0.5312,28.7
2024-10-08 12:00:00+00:00,144.24,0.3484,26.44,327.7,574.5,62440.0,0.10696,0.2796,2428.69,11.07,65.5,2664.0,9.51e-06,143.29,1.9942,5.192,0.1564,7.092,0.5286,28.52
2024-10-08 13:00:00+00:00,145.68,0.3512,26.78,330.9,578.2,63035.27,0.10811,0.2838,2448.28,11.16,65.88,2659.0,9.79e-06,145.03,2.049,5.217,0.1569,7.183,0.5323,28.83
2024-10-08 14:00:00+00:00,144.09,0.3483,26.57,330.2,578.7,62778.0,0.10741,0.279,2435.4,11.05,65.9,2648.0,9.63e-06,144.12,2.0029,5.203,0.1571,7.145,0.5284,29.0
2024-10-08 15:00:00+00:00,143.09,0.345,26.33,330.1,578.1,62288.01,0.10647,0.273,2419.5,10.94,65.55,2628.0,9.45e-06,142.8,1.9726,5.181,0.1574,7.079,0.5247,28.98
2024-10-08 16:00:00+00:00,143.81,0.3471,26.54,332.3,583.0,62570.0,0.10749,0.2783,2446.0,11.03,65.79,2624.0,9.63e-06,143.8,1.9739,5.213,0.1582,7.137,0.53,29.07
2024-10-08 17:00:00+00:00,143.03,0.3457,26.47,330.1,580.4,62393.94,0.10711,0.2764,2442.87,10.97,65.63,2628.0,9.51e-06,143.34,1.9667,5.196,0.1584,7.103,0.5296,29.0
2024-10-08 18:00:00+00:00,142.59,0.3443,26.38,329.7,580.9,62110.72,0.10679,0.2789,2436.84,10.89,65.8,2628.0,9.46e-06,142.93,1.9467,5.199,0.1591,7.075,0.5283,29.03
2024-10-08 19:00:00+00:00,143.46,0.3442,26.4,330.3,585.5,62245.53,0.10716,0.2836,2440.13,10.9,65.68,2634.0,9.54e-06,143.74,1.9795,5.206,0.1596,7.11,0.5301,29.12
2024-10-08 20:00:00+00:00,143.82,0.3454,26.58,330.6,583.5,62400.02,0.10743,0.2858,2443.9,10.93,66.02,2631.0,9.58e-06,144.47,1.9883,5.223,0.1603,7.168,0.5308,29.33
2024-10-08 21:00:00+00:00,144.33,0.3461,26.63,331.1,583.6,62443.74,0.1079,0.289,2456.54,10.94,66.08,2631.0,9.64e-06,144.22,2.014,5.227,0.1597,7.191,0.5321,29.21
2024-10-08 22:00:00+00:00,142.92,0.3436,26.39,327.5,580.5,62175.01,0.10714,0.2826,2441.76,10.84,65.75,2632.0,9.51e-06,143.24,1.9833,5.197,0.1601,7.139,0.5296,29.03
2024-10-08 23:00:00+00:00,143.15,0.3448,26.34,329.1,580.8,62160.49,0.10709,0.2826,2440.89,10.82,65.69,2633.0,9.51e-06,143.49,1.9868,5.199,0.16,7.175,0.531,29.01
2024-10-09 00:00:00+00:00,142.51,0.3441,26.36,328.4,579.8,62154.0,0.10789,0.2828,2438.04,10.82,65.67,2636.0,9.52e-06,144.25,1.9607,5.21,0.1595,7.174,0.5314,28.95
2024-10-09 01:00:00+00:00,143.69,0.3463,26.56,329.0,579.8,62414.55,0.10885,0.2837,2462.4,10.9,65.85,2631.0,9.69e-06,144.83,1.9804,5.239,0.1599,7.202,0.5335,29.1
2024-10-09 02:00:00+00:00,142.5,0.3445,26.29,327.6,574.9,62264.01,0.10848,0.2802,2447.6,10.85,65.61,2630.0,9.58e-06,143.91,1.9482,5.217,0.1597,7.137,0.5324,28.97
2024-10-09 03:00:00+00:00,142.36,0.3451,26.33,328.4,576.5,62394.07,0.10878,0.2815,2446.78,10.87,65.61,2627.0,9.55e-06,143.94,1.9539,5.207,0.1599,7.134,0.5333,29.08
2024-10-09 04:00:00+00:00,141.99,0.3453,26.29,327.3,578.9,62347.78,0.10842,0.2816,2445.49,10.85,65.57,2627.0,9.53e-06,143.33,1.9457,5.201,0.1598,7.113,0.5335,29.02
2024-10-09 05:00:00+00:00,143.72,0.3477,26.56,329.1,581.7,62524.09,0.10943,0.2883,2451.13,10.89,65.88,2641.0,9.77e-06,144.2,1.9808,5.225,0.1596,7.177,0.5328,29.01
2024-10-09 06:00:00+00:00,142.94,0.3462,26.52,327.6,583.9,62430.0,0.10896,0.2843,2443.73,10.81,65.72,2631.0,9.74e-06,143.55,1.9611,5.223,0.1598,7.141,0.5317,28.93
2024-10-09 07:00:00+00:00,142.46,0.3445,26.46,327.2,582.4,62276.78,0.10892,0.2822,2436.01,10.79,65.79,2633.0,9.71e-06,143.17,1.9191,5.206,0.1601,7.116,0.5309,28.9
2024-10-09 08:00:00+00:00,141.6,0.3433,26.45,326.0,585.1,62149.99,0.10864,0.2833,2430.99,10.76,65.62,2633.0,9.66e-06,142.92,1.9113,5.198,0.1604,7.142,0.5297,28.78
2024-10-09 09:00:00+00:00,142.5,0.3436,26.55,326.6,584.8,62264.02,0.10925,0.2857,2437.33,10.79,65.75,2634.0,9.69e-06,143.25,1.9121,5.209,0.1604,7.242,0.533,28.9
2024-10-09 10:00:00+00:00,141.91,0.3422,26.37,326.2,582.4,62150.0,0.10922,0.2825,2434.59,10.72,65.6,2634.0,9.64e-06,142.65,1.9106,5.204,0.1599,7.246,0.533,28.83
2024-10-09 11:00:00+00:00,141.8,0.3427,26.45,326.5,583.3,62200.0,0.11042,0.286,2441.7,10.67,65.69,2635.0,9.69e-06,143.2,1.9077,5.217,0.1603,7.246,0.5326,28.75
2024-10-09 12:00:00+00:00,141.12,0.3402,26.12,324.9,580.5,61980.0,0.1104,0.2793,2434.8,10.63,65.15,2632.0,9.49e-06,141.85,1.8948,5.19,0.1603,7.213,0.5304,28.74
2024-10-09 13:00:00+00:00,140.23,0.3385,25.81,323.5,576.8,61800.99,0.1083,0.2746,2429.4,10.57,64.85,2628.0,9.26e-06,141.11,1.8985,5.155,0.1606,7.16,0.529,28.71
2024-10-09 14:00:00+00:00,140.66,0.3394,25.83,324.2,579.7,61872.99,0.10889,0.2737,2436.91,10.61,65.04,2625.0,9.25e-06,141.32,1.9319,5.133,0.1612,7.166,0.528,28.77
2024-10-09 15:00:00+00:00,143.75,0.3436,26.21,326.5,581.0,62316.0,0.11061,0.2835,2461.3,10.72,65.27,2631.0,9.48e-06,142.83,1.9851,5.2,0.1617,7.361,0.5317,29.1
2024-10-09 16:00:00+00:00,142.43,0.3406,25.89,324.9,578.2,61814.01,0.10967,0.277,2434.13,10.6,64.91,2625.0,9.28e-06,140.85,1.9411,5.159,0.1612,7.228,0.532,29.21
2024-10-09 17:00:00+00:00,143.1,0.3412,26.13,325.1,577.5,61748.0,0.10998,0.2757,2434.25,10.62,65.03,2627.0,9.23e-06,141.17,1.917,5.167,0.1614,7.299,0.532,29.23
2024-10-09 18:00:00+00:00,141.25,0.3393,26.14,323.3,574.9,61196.01,0.10875,0.2733,2415.2,10.61,65.2,2625.0,9.14e-06,140.56,1.911,5.126,0.1613,7.258,0.5291,29.05
2024-10-09 19:00:00+00:00,141.49,0.3397,26.1,324.2,571.8,61031.98,0.10916,0.2704,2418.3,10.61,64.87,2626.0,9.14e-06,141.12,1.8941,5.133,0.1608,7.29,0.5301,29.11
2024-10-09 20:00:00+00:00,138.82,0.3346,25.77,318.6,567.3,60420.01,0.10624,0.2664,2356.17,10.43,64.3,2621.0,9.01e-06,138.79,1.8517,5.01,0.1602,7.132,0.5228,28.76
2024-10-09 21:00:00+00:00,140.13,0.3388,25.97,321.7,570.5,60902.01,0.10782,0.2718,2378.43,10.53,64.41,2624.0,9.09e-06,139.86,1.8724,5.065,0.1604,7.181,0.5261,29.07
2024-10-09 22:00:00+00:00,140.24,0.3384,25.85,321.1,570.5,60798.01,0.10753,0.269,2373.46,10.53,64.43,2624.0,9.08e-06,139.2,1.8572,5.07,0.1602,7.239,0.5261,29.29
2024-10-09 23:00:00+00:00,139.44,0.3396,25.76,320.6,570.7,60636.02,0.10794,0.2671,2370.47,10.53,64.59,2622.0,9.12e-06,139.33,1.8755,5.066,0.1605,7.293,0.5245,29.08
2024-10-10 00:00:00+00:00,140.24,0.3377,25.7,319.1,569.0,60437.61,0.10784,0.2669,2375.86,10.55,64.49,2625.0,9.16e-06,138.49,1.8614,5.043,0.1596,7.252,0.5236,29.13
2024-10-10 01:00:00+00:00,141.14,0.34,25.89,321.6,571.0,60803.02,0.10763,0.2676,2391.7,10.6,64.79,2625.0,9.23e-06,139.3,1.8941,5.082,0.1596,7.358,0.5262,29.6
2024-10-10 02:00:00+00:00,141.05,0.3409,25.93,322.2,571.0,60882.08,0.10792,0.2685,2394.43,10.61,64.95,2629.0,9.19e-06,139.74,1.8765,5.089,0.1597,7.378,0.5279,29.41
2024-10-10 03:00:00+00:00,141.03,0.3399,25.95,322.1,569.4,60865.29,0.10791,0.2677,2395.3,10.64,64.89,2625.0,9.2e-06,139.89,1.8698,5.092,0.1594,7.416,0.5274,29.58
2024-10-10 04:00:00+00:00,141.1,0.3401,25.97,322.5,570.6,60865.9,0.10807,0.267,2394.8,10.68,64.82,2626.0,9.2e-06,139.86,1.8671,5.092,0.1595,7.47,0.5278,29.69
2024-10-10 05:00:00+00:00,141.72,0.3403,26.11,322.9,571.9,60941.48,0.10837,0.2711,2405.58,10.72,64.97,2629.0,9.33e-06,140.55,1.8824,5.109,0.1597,7.607,0.5279,29.85
2024-10-10 06:00:00+00:00,142.54,0.3395,26.32,323.7,572.6,61143.85,0.10804,0.2767,2408.75,10.69,64.96,2627.0,9.4e-06,140.48,1.8881,5.117,0.1597,7.653,0.5262,30.39
2024-10-10 07:00:00+00:00,141.86,0.3376,26.11,322.1,570.2,60900.0,0.10727,0.2746,2395.8,10.63,64.69,2628.0,9.3e-06,139.69,1.8516,5.08,0.1596,7.579,0.5258,30.47
2024-10-10 08:00:00+00:00,141.76,0.3367,25.93,321.5,568.4,60815.7,0.10629,0.2747,2381.99,10.6,64.79,2627.0,9.2e-06,138.65,1.8191,5.053,0.1593,7.768,0.5268,30.41
2024-10-10 09:00:00+00:00,141.62,0.3363,25.84,321.6,567.5,60935.15,0.10616,0.2704,2387.09,10.57,64.66,2626.0,9.14e-06,138.43,1.8001,5.048,0.1595,7.77,0.5251,30.53
2024-10-10 10:00:00+00:00,142.86,0.3374,26.06,322.4,568.9,61075.56,0.10679,0.2773,2397.21,10.63,64.56,2625.0,9.29e-06,139.47,1.8204,5.064,0.1596,7.845,0.5272,30.89
2024-10-10 11:00:00+00:00,143.01,0.3392,26.15,323.6,570.6,61262.0,0.1073,0.2744,2406.56,10.65,64.46,2627.0,9.4e-06,140.44,1.8531,5.088,0.1598,7.763,0.5299,31.15
2024-10-10 12:00:00+00:00,142.39,0.3359,25.88,322.0,568.1,60962.0,0.10608,0.2685,2388.01,10.52,64.35,2634.0,9.19e-06,138.95,1.8188,5.044,0.1597,8.17,0.5379,31.03
2024-10-10 13:00:00+00:00,141.42,0.3348,25.73,321.9,565.3,60940.01,0.1058,0.2705,2382.81,10.47,64.24,2633.0,9.16e-06,138.08,1.8118,5.026,0.1599,7.915,0.5366,30.76
2024-10-10 14:00:00+00:00,142.01,0.3354,25.61,322.2,564.1,60593.95,0.10502,0.2722,2381.82,10.5,64.17,2635.0,9.16e-06,137.51,1.7993,5.033,0.1597,8.039,0.5326,30.73
2024-10-10 15:00:00+00:00,144.26,0.3376,25.85,324.5,565.6,60789.36,0.10542,0.2711,2404.63,10.63,64.41,2636.0,9.18e-06,138.67,1.8113,5.063,0.1599,8.323,0.5356,31.23
2024-10-10 16:00:00+00:00,142.22,0.3374,25.6,323.7,563.5,60298.12,0.10483,0.2618,2392.71,10.57,64.28,2630.0,9.04e-06,138.06,1.784,5.061,0.1594,8.3,0.537,31.25
2024-10-10 17:00:00+00:00,139.0,0.3346,25.33,320.1,557.2,59611.01,0.10405,0.2583,2373.17,10.44,63.87,2635.0,8.9e-06,136.62,1.757,5.022,0.1591,8.326,0.5313,31.52
2024-10-10 18:00:00+00:00,138.14,0.3359,25.45,321.4,558.4,59502.01,0.10466,0.2695,2357.73,10.42,64.12,2636.0,9.12e-06,137.32,1.7943,5.06,0.159,8.038,0.5278,31.91
2024-10-10 19:00:00+00:00,138.57,0.3365,25.52,321.9,559.6,59727.28,0.10454,0.2692,2367.13,10.47,64.18,2642.0,9.2e-06,138.11,1.8075,5.07,0.1588,8.056,0.5263,31.94
2024-10-10 20:00:00+00:00,138.98,0.3375,25.62,321.3,559.4,59799.83,0.10488,0.2688,2369.29,10.48,64.13,2641.0,9.21e-06,137.62,1.8049,5.084,0.159,7.952,0.5308,32.57
2024-10-10 21:00:00+00:00,140.87,0.34,25.84,322.5,562.2,60198.77,0.10622,0.2708,2387.08,10.56,64.09,2645.0,9.34e-06,138.67,1.8333,5.111,0.1592,8.15,0.5306,32.75
2024-10-10 22:00:00+00:00,140.31,0.3383,25.74,321.8,561.1,60148.01,0.10584,0.27,2377.96,10.52,64.1,2641.0,9.28e-06,138.56,1.8324,5.102,0.1588,8.064,0.5289,33.18
2024-10-10 23:00:00+00:00,140.7,0.3396,25.86,323.0,563.9,60326.39,0.10603,0.2708,2386.49,10.56,64.32,2644.0,9.3e-06,139.03,1.8345,5.138,0.1588,8.133,0.5305,33.85
2024-10-11 00:00:00+00:00,141.18,0.3405,25.84,322.7,563.2,60194.01,0.1061,0.2698,2386.32,10.53,64.5,2644.0,9.29e-06,139.37,1.821,5.139,0.1583,8.035,0.534,34.69
2024-10-11 01:00:00+00:00,141.88,0.341,26.07,323.6,564.0,60578.55,0.10688,0.2741,2406.9,10.6,64.68,2648.0,9.38e-06,140.26,1.8381,5.148,0.1585,8.047,0.5353,35.58
2024-10-11 02:00:00+00:00,141.76,0.3398,26.04,323.5,562.8,60553.31,0.10788,0.2733,2400.12,10.62,64.86,2650.0,9.36e-06,140.93,1.836,5.173,0.1582,8.119,0.5348,35.1
2024-10-11 03:00:00+00:00,141.96,0.3409,26.04,324.0,564.0,60614.0,0.10754,0.2709,2411.1,10.63,65.0,2655.0,9.33e-06,140.83,1.8301,5.181,0.1582,8.059,0.5352,35.22
2024-10-11 04:00:00+00:00,141.36,0.3412,26.05,323.7,563.1,60699.99,0.10769,0.269,2409.14,10.64,64.93,2659.0,9.32e-06,141.08,1.8167,5.158,0.1585,7.885,0.5332,36.22
2024-10-11 05:00:00+00:00,141.65,0.3427,25.97,322.3,561.0,60600.0,0.10765,0.269,2406.26,10.6,64.71,2659.0,9.29e-06,140.95,1.8,5.151,0.1588,8.007,0.5343,35.71
2024-10-11 06:00:00+00:00,142.16,0.3435,26.12,323.4,561.2,60800.0,0.10772,0.2724,2411.4,10.65,64.72,2656.0,9.39e-06,141.5,1.826,5.176,0.159,8.172,0.536,35.74
2024-10-11 07:00:00+00:00,141.81,0.3449,26.14,324.1,560.5,60674.69,0.10774,0.2697,2407.64,10.66,64.6,2660.0,9.35e-06,141.17,1.8455,5.159,0.1588,8.14,0.5383,35.97
2024-10-11 08:00:00+00:00,141.17,0.3453,26.31,323.9,563.5,60669.39,0.1079,0.2711,2403.1,10.66,64.92,2657.0,9.36e-06,141.46,1.8828,5.182,0.1588,8.042,0.5381,36.05
2024-10-11 09:00:00+00:00,142.07,0.3466,26.52,324.5,567.4,61086.0,0.10848,0.2748,2414.8,10.71,65.25,2656.0,9.5e-06,142.14,1.9312,5.2,0.1593,8.069,0.5397,35.84
2024-10-11 10:00:00+00:00,141.77,0.3463,26.51,323.9,568.1,61160.0,0.10874,0.2763,2414.71,10.68,65.13,2656.0,9.47e-06,141.99,1.9165,5.206,0.1595,8.055,0.538,35.54
2024-10-11 11:00:00+00:00,141.43,0.3461,26.43,323.6,567.8,61174.87,0.10855,0.2788,2417.82,10.68,65.14,2653.0,9.46e-06,141.97,1.9313,5.222,0.1598,8.059,0.5356,35.2
2024-10-11 12:00:00+00:00,142.25,0.3465,26.56,323.3,568.5,61379.0,0.10871,0.2808,2425.3,10.71,65.12,2657.0,9.51e-06,143.0,1.9573,5.219,0.1602,8.062,0.5367,35.7
2024-10-11 13:00:00+00:00,143.08,0.3483,26.56,324.6,569.1,61676.0,0.10858,0.2837,2431.31,10.66,65.14,2662.0,9.53e-06,143.62,2.0049,5.228,0.1606,8.028,0.5361,36.43
