,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,PUMPUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-04-30 00:00:00+00:00,83.42,0.4412,32.71,434.1,578.4,60672.0,0.13339,0.814,3014.05,13.129,79.49,2302.0,6.67e-06,,126.77,1.1438,,0.11956,7.039,0.5006,21.35
2024-05-01 00:00:00+00:00,83.67,0.4501,33.33,424.8,561.8,58364.97,0.13021,0.798,2972.46,13.347,80.17,2310.0,6.98e-06,,134.64,1.1474,,0.12045,7.047,0.5175,22.23
2024-05-02 00:00:00+00:00,84.92,0.4578,33.58,429.0,560.5,59060.61,0.13189,0.798,2986.19,13.59,80.02,2291.0,7.54e-06,,137.58,1.1212,,0.12226,7.107,0.518,22.76
2024-05-03 00:00:00+00:00,88.79,0.4673,35.54,452.6,587.0,62882.01,0.14604,0.852,3102.61,14.093,81.85,2289.0,8.08e-06,,143.69,1.1119,,0.1227,7.585,0.5317,23.02
2024-05-04 00:00:00+00:00,89.01,0.4633,37.36,462.8,585.7,63892.04,0.16012,0.828,3117.23,14.316,81.66,2286.0,8.67e-06,,146.05,1.091,,0.12226,7.531,0.5302,23.1
2024-05-05 00:00:00+00:00,90.01,0.458,37.35,469.0,592.0,64012.0,0.16098,0.812,3136.41,14.371,81.32,2284.0,8.53e-06,,145.73,1.0954,,0.12107,7.587,0.5296,23.09
2024-05-06 00:00:00+00:00,87.88,0.4541,37.11,473.1,588.2,63165.19,0.15648,0.892,3062.6,14.484,80.79,2303.0,8.35e-06,,152.82,1.0932,,0.11864,7.474,0.5402,22.86
2024-05-07 00:00:00+00:00,87.93,0.4414,35.31,470.9,576.5,62312.08,0.14999,0.92,3005.69,13.997,80.84,2288.0,7.89e-06,,148.03,1.0797,,0.12051,7.396,0.5245,22.42
2024-05-08 00:00:00+00:00,86.17,0.4518,34.02,448.2,588.6,61193.03,0.14324,0.874,2974.21,13.9,81.7,2297.0,7.96e-06,,142.18,1.0105,,0.12293,7.329,0.5171,23.49
2024-05-09 00:00:00+00:00,89.92,0.4635,35.07,454.8,596.8,63074.01,0.1522,0.893,3036.23,14.237,83.08,2340.0,8.53e-06,,152.57,1.0262,,0.1262,7.501,0.5209,23.46
2024-05-10 00:00:00+00:00,83.76,0.4479,33.71,426.6,585.6,60799.99,0.14389,0.847,2909.99,13.564,80.22,2332.0,8.41e-06,,146.01,1.0076,,0.12741,7.107,0.5022,22.85
2024-05-11 00:00:00+00:00,82.31,0.439,33.49,429.5,592.2,60825.99,0.14306,0.842,2912.45,13.306,81.39,2340.0,8.52e-06,,145.42,0.9944,,0.12638,7.036,0.5059,22.5
2024-05-12 00:00:00+00:00,83.0,0.4377,33.14,433.0,594.8,61483.99,0.14123,0.83,2929.29,13.559,81.41,2343.0,8.76e-06,,143.43,1.0037,,0.12738,7.064,0.4993,22.36
2024-05-13 00:00:00+00:00,82.8,0.4368,32.46,437.5,591.7,62940.08,0.14864,0.768,2950.99,13.393,80.62,2320.0,9.92e-06,,147.54,0.9696,,0.12561,7.003,0.5053,22.19
2024-05-14 00:00:00+00:00,80.44,0.4285,31.58,429.1,567.1,61577.49,0.14552,0.693,2881.93,12.98,78.79,2340.0,1.057e-05,,142.03,0.8964,,0.12546,6.787,0.5002,21.94
2024-05-15 00:00:00+00:00,86.07,0.4524,34.66,463.7,581.0,66206.5,0.15534,0.734,3032.55,13.865,82.45,2380.0,1.05e-05,,158.52,0.9921,,0.12633,7.364,0.5188,23.24
2024-05-16 00:00:00+00:00,85.89,0.4597,34.46,444.8,569.2,65235.21,0.14972,0.671,2944.7,15.516,82.43,2361.0,1.003e-05,,159.37,1.024,,0.125,7.293,0.5157,23.69
2024-05-17 00:00:00+00:00,88.29,0.4824,36.43,466.5,580.9,67024.0,0.15555,0.719,3092.01,16.231,84.14,2390.0,1.018e-05,,169.44,1.0755,,0.12434,7.491,0.5234,23.58
2024-05-18 00:00:00+00:00,88.24,0.482,37.24,475.4,580.3,66915.2,0.15302,0.754,3122.94,16.329,83.84,2385.0,9.54e-06,,172.4,1.0811,,0.12299,7.86,0.5213,23.57
2024-05-19 00:00:00+00:00,85.33,0.4672,35.6,484.9,574.5,66274.01,0.14908,0.713,3071.19,16.56,82.4,2405.0,9.16e-06,,169.93,1.0269,,0.12117,7.642,0.5096,23.25
2024-05-20 00:00:00+00:00,98.03,0.502,40.13,517.9,599.6,71446.62,0.16573,0.832,3661.78,17.262,88.64,2414.0,1.141e-05,,186.7,1.1467,,0.12442,9.328,0.5377,25.03
2024-05-21 00:00:00+00:00,97.14,0.4946,41.2,515.0,618.5,70148.34,0.17024,0.886,3789.6,16.739,88.26,2413.0,1.384e-05,,178.15,1.1406,,0.12361,9.659,0.537,24.62
2024-05-22 00:00:00+00:00,94.43,0.4835,40.0,499.0,614.8,69166.62,0.16628,0.853,3737.73,16.354,85.78,2385.0,1.338e-05,,176.95,1.1051,,0.12007,9.304,0.5268,24.7
2024-05-23 00:00:00+00:00,97.91,0.4656,38.52,491.2,599.3,67969.65,0.15973,0.866,3783.61,16.596,85.45,2343.0,1.494e-05,,176.16,1.0764,,0.11532,9.088,0.5289,25.33
2024-05-24 00:00:00+00:00,99.43,0.4601,38.01,494.9,600.3,68549.99,0.16386,0.851,3728.28,17.25,85.0,2346.0,1.415e-05,,167.7,1.0676,,0.11547,10.213,0.536,27.75
2024-05-25 00:00:00+00:00,105.19,0.4623,38.28,493.6,602.4,69290.57,0.17402,0.912,3749.26,17.443,84.98,2346.0,1.497e-05,,168.35,1.0629,,0.11378,11.329,0.5416,26.91
2024-05-26 00:00:00+00:00,109.59,0.4581,36.76,484.0,600.2,68507.67,0.16621,0.921,3826.47,17.042,83.9,2351.0,1.603e-05,,163.41,1.0419,,0.11311,11.167,0.5283,26.52
2024-05-27 00:00:00+00:00,108.63,0.4683,38.26,489.6,603.9,69436.43,0.16908,0.921,3894.22,18.786,85.24,2357.0,1.671e-05,,170.15,1.0743,,0.1125,11.056,0.534,27.0
2024-05-28 00:00:00+00:00,106.37,0.4576,37.02,470.4,601.7,68398.39,0.16497,0.894,3844.69,18.528,83.44,2350.0,1.6e-05,,168.68,1.0303,,0.11118,11.107,0.5287,26.66
2024-05-29 00:00:00+00:00,103.79,0.4512,36.2,465.8,595.7,67652.42,0.16386,0.837,3767.43,18.453,83.59,2325.0,1.476e-05,,168.32,1.0165,,0.1121,10.443,0.5238,26.83
2024-05-30 00:00:00+00:00,102.86,0.4465,35.98,465.1,595.1,68352.17,0.15946,0.871,3747.91,17.944,84.42,2338.0,1.442e-05,,166.88,1.013,,0.11198,10.758,0.5186,26.72
2024-05-31 00:00:00+00:00,103.81,0.447,36.02,454.8,593.7,67540.01,0.15898,0.878,3762.29,18.414,83.21,2332.0,1.542e-05,,165.65,1.0234,,0.11213,9.957,0.5176,26.97
2024-06-01 00:00:00+00:00,104.07,0.4499,35.76,463.5,601.9,67766.85,0.16031,0.91,3815.82,18.443,83.48,2344.0,1.486e-05,,166.14,1.024,,0.11262,9.886,0.5187,27.06
2024-06-02 00:00:00+00:00,103.11,0.4465,34.91,458.3,602.9,67765.63,0.1571,0.92,3780.91,18.143,83.11,2335.0,1.463e-05,,163.15,1.0164,,0.11477,9.422,0.5135,26.41
2024-06-03 00:00:00+00:00,101.07,0.4573,35.03,464.9,626.4,68809.9,0.15835,1.027,3767.06,17.629,82.82,2347.0,1.444e-05,,164.89,1.04,,0.11338,9.493,0.5199,25.5
2024-06-04 00:00:00+00:00,103.02,0.4615,36.06,477.0,685.7,70537.84,0.16136,0.978,3810.23,17.716,83.65,2335.0,1.436e-05,,171.78,1.054,,0.11446,11.466,0.5257,27.57
2024-06-05 00:00:00+00:00,104.37,0.4613,36.57,495.2,698.8,71108.0,0.16326,0.979,3865.99,17.741,85.44,2359.0,1.458e-05,,173.54,1.1041,,0.11459,11.162,0.5258,26.51
2024-06-06 00:00:00+00:00,102.43,0.4582,35.89,496.1,711.2,70799.06,0.16016,0.952,3813.46,17.248,84.19,2365.0,1.434e-05,,170.15,1.1132,,0.11479,10.619,0.5215,26.76
2024-06-07 00:00:00+00:00,97.44,0.4492,33.51,477.6,684.0,69355.6,0.1482,0.885,3678.32,16.318,80.13,2310.0,1.278e-05,,162.5,1.081,,0.11268,9.818,0.4991,24.89
2024-06-08 00:00:00+00:00,92.85,0.4368,32.27,469.5,682.7,69310.46,0.14588,0.831,3681.57,15.928,79.97,2301.0,1.211e-05,,157.83,1.1041,,0.11479,10.052,0.4926,22.97
2024-06-09 00:00:00+00:00,93.45,0.4442,32.98,474.6,673.0,69648.14,0.14679,0.831,3706.4,16.372,80.49,2312.0,1.276e-05,,162.12,1.094,,0.11688,9.823,0.4986,23.74
2024-06-10 00:00:00+00:00,90.81,0.4406,32.28,469.1,625.1,69540.0,0.14478,0.771,3667.85,15.905,79.66,2316.0,1.208e-05,,159.05,1.0338,,0.11763,10.351,0.4969,23.56
2024-06-11 00:00:00+00:00,87.77,0.422,31.55,446.2,602.5,67314.24,0.13806,0.71,3497.33,14.988,77.32,2314.0,1.274e-05,,149.31,0.9921,,0.11658,8.978,0.4802,22.77
2024-06-12 00:00:00+00:00,89.98,0.4378,33.27,454.2,619.4,68263.99,0.14621,0.731,3560.12,16.006,78.5,2314.0,1.321e-05,,155.22,1.0185,,0.11649,10.079,0.4916,23.6
2024-06-13 00:00:00+00:00,83.74,0.421,30.99,431.7,599.8,66773.01,0.1411,0.697,3469.4,15.141,79.15,2297.0,1.192e-05,,147.29,0.9658,,0.11696,10.164,0.4769,22.76
2024-06-14 00:00:00+00:00,83.65,0.412,30.29,422.9,603.3,66043.99,0.13499,0.71,3481.8,14.744,77.61,2321.0,1.138e-05,,143.05,0.9294,,0.1165,10.431,0.4746,22.76
2024-06-15 00:00:00+00:00,85.89,0.414,30.01,430.1,608.2,66228.25,0.13677,0.748,3568.74,14.857,79.23,2333.0,1.185e-05,,145.52,0.9444,,0.1153,11.52,0.4908,22.65
2024-06-16 00:00:00+00:00,85.8,0.4168,30.08,428.4,610.8,66676.87,0.13713,0.767,3624.41,15.144,78.98,2326.0,1.231e-05,,151.3,0.9698,,0.1173,11.984,0.4891,22.86
2024-06-17 00:00:00+00:00,84.94,0.4013,28.47,419.7,604.3,66504.33,0.12879,0.676,3511.46,14.523,76.59,2314.0,1.117e-05,,143.27,0.8907,,0.11678,10.61,0.5047,21.72
2024-06-18 00:00:00+00:00,82.05,0.3837,26.6,389.2,588.6,65175.32,0.12225,0.627,3483.42,13.986,72.66,2319.0,1.096e-05,,137.41,0.8001,,0.11544,9.766,0.491,20.5
2024-06-19 00:00:00+00:00,87.31,0.3844,26.94,388.9,599.3,64974.37,0.12247,0.635,3560.51,14.345,73.77,2316.0,1.136e-05,,135.62,0.8654,,0.11582,9.954,0.4933,20.07
2024-06-20 00:00:00+00:00,84.85,0.3844,27.58,389.8,587.7,64869.99,0.12455,0.613,3513.08,14.255,74.69,2346.0,1.099e-05,,133.55,0.8942,,0.11679,10.029,0.4888,20.03
2024-06-21 00:00:00+00:00,82.0,0.376,27.48,383.0,586.1,64143.56,0.12418,0.6,3518.5,13.848,74.17,2321.0,1.141e-05,,134.6,0.9201,,0.11835,9.81,0.4889,20.07
2024-06-22 00:00:00+00:00,81.66,0.3846,25.61,392.1,591.1,64262.01,0.12375,0.602,3495.75,13.482,74.61,2317.0,1.143e-05,,133.69,0.8909,,0.11966,9.843,0.4866,19.99
2024-06-23 00:00:00+00:00,80.75,0.38,25.09,381.1,577.5,63210.01,0.12222,0.568,3420.91,13.194,73.37,2313.0,1.092e-05,,128.69,0.8811,,0.11924,9.772,0.4797,19.59
2024-06-24 00:00:00+00:00,86.28,0.3777,24.8,363.8,568.1,60293.3,0.11902,0.558,3352.73,13.617,69.68,2311.0,1.131e-05,,132.33,0.8949,,0.11909,9.325,0.474,19.82
2024-06-25 00:00:00+00:00,92.09,0.3918,25.4,388.6,578.2,61806.01,0.12615,0.573,3394.91,14.198,71.35,2302.0,1.285e-05,,136.58,0.8785,,0.12189,9.503,0.4757,20.14
2024-06-26 00:00:00+00:00,94.46,0.385,25.82,374.0,573.0,60864.99,0.12276,0.559,3371.44,13.915,71.02,2293.0,1.254e-05,,136.81,0.8297,,0.12268,9.394,0.4698,19.91
2024-06-27 00:00:00+00:00,93.46,0.3913,27.91,389.0,581.7,61706.47,0.12711,0.56,3450.44,14.433,73.28,2308.0,1.26e-05,,149.71,0.8368,,0.12201,9.506,0.4753,20.87
2024-06-28 00:00:00+00:00,93.64,0.3858,27.96,386.0,567.4,60427.84,0.12306,0.513,3380.15,13.778,72.9,2309.0,1.159e-05,,140.03,0.7908,,0.12321,9.002,0.4716,20.66
2024-06-29 00:00:00+00:00,96.59,0.3841,27.76,380.9,570.0,60986.68,0.1219,0.489,3378.8,13.543,74.95,2308.0,1.131e-05,,140.28,0.7825,,0.12553,8.854,0.4727,20.24
2024-06-30 00:00:00+00:00,97.43,0.3924,29.36,394.0,582.2,62772.01,0.12448,0.533,3438.16,14.281,75.31,2312.0,1.193e-05,,146.61,0.8201,,0.1247,9.295,0.4761,20.94
2024-07-01 00:00:00+00:00,98.34,0.4032,28.83,384.6,576.9,62899.99,0.12352,0.505,3442.2,14.338,74.38,2314.0,1.142e-05,,146.67,0.8092,,0.12781,9.146,0.477,20.74
2024-07-02 00:00:00+00:00,91.51,0.4184,28.71,382.1,580.1,62135.47,0.1253,0.514,3421.35,14.415,76.04,2323.0,1.133e-05,,154.03,0.8254,,0.12923,9.0,0.4853,20.86
2024-07-03 00:00:00+00:00,84.27,0.4069,26.51,373.2,556.7,60208.58,0.11849,0.461,3295.48,13.589,72.08,2341.0,1.025e-05,,140.84,0.776,,0.1287,8.522,0.4672,20.8
2024-07-04 00:00:00+00:00,79.53,0.3623,24.44,331.4,513.6,57050.01,0.10502,0.406,3059.7,12.538,65.42,2326.0,8.93e-06,,127.86,0.6736,,0.1272,7.628,0.4329,18.4
2024-07-05 00:00:00+00:00,79.92,0.3501,25.13,325.5,497.7,56628.79,0.10547,0.379,2981.78,12.311,61.85,2354.0,8.89e-06,,134.32,0.6439,,0.12684,7.776,0.4251,18.3
2024-07-06 00:00:00+00:00,83.16,0.3707,27.41,342.9,526.0,58230.13,0.11343,0.413,3066.83,13.18,65.39,2354.0,9.72e-06,,143.05,0.6938,,0.12991,8.19,0.4488,19.84
2024-07-07 00:00:00+00:00,78.2,0.3466,25.75,312.7,490.7,55857.81,0.10415,0.377,2931.0,12.352,62.05,2355.0,8.4e-06,,131.64,0.64,,0.12466,7.647,0.4195,18.67
2024-07-08 00:00:00+00:00,82.04,0.3691,25.21,333.5,510.6,56714.62,0.10758,0.404,3019.01,13.121,64.92,2345.0,9.15e-06,,139.81,0.6734,,0.12612,8.037,0.4316,20.47
2024-07-09 00:00:00+00:00,85.29,0.3754,26.43,331.1,516.9,58050.0,0.10756,0.423,3066.65,12.841,65.3,2343.0,9.08e-06,,141.42,0.7434,,0.12996,8.174,0.4356,22.61
2024-07-10 00:00:00+00:00,91.09,0.3885,25.75,340.3,524.7,57725.85,0.108,0.415,3101.05,12.79,66.96,2354.0,9.21e-06,,141.98,0.7379,,0.13147,8.026,0.4388,23.4
2024-07-11 00:00:00+00:00,92.77,0.3959,25.21,347.1,524.8,57339.89,0.10664,0.394,3099.57,12.347,67.36,2391.0,8.89e-06,,135.73,0.7558,,0.13435,7.829,0.4491,24.2
2024-07-12 00:00:00+00:00,97.49,0.4165,25.96,368.9,533.8,57889.1,0.10769,0.396,3133.88,12.74,69.25,2390.0,8.69e-06,,139.46,0.7483,,0.13727,8.115,0.4745,24.06
2024-07-13 00:00:00+00:00,99.26,0.4416,25.86,375.6,532.4,59204.02,0.11231,0.4,3175.93,13.021,69.82,2390.0,8.68e-06,,141.9,0.7579,,0.13946,8.155,0.5257,26.77
2024-07-14 00:00:00+00:00,104.4,0.4317,26.35,376.6,544.8,60797.91,0.11535,0.399,3245.08,13.448,69.92,2391.0,9.2e-06,,147.66,0.8073,,0.13761,8.426,0.5205,29.36
2024-07-15 00:00:00+00:00,104.06,0.4449,27.82,400.2,585.3,64724.14,0.1249,0.481,3483.39,14.394,72.29,2403.0,1.132e-05,,159.38,0.8442,,0.1373,8.596,0.5372,28.22
2024-07-16 00:00:00+00:00,100.62,0.4381,28.01,387.1,576.2,65043.99,0.12478,0.464,3444.13,14.206,73.21,2446.0,1.237e-05,,160.62,0.8673,,0.13402,8.174,0.5793,30.29
2024-07-17 00:00:00+00:00,98.08,0.4359,27.24,375.1,568.9,64087.99,0.12178,0.457,3387.05,13.737,71.38,2442.0,1.169e-05,,155.5,0.8401,,0.13358,7.922,0.626,31.06
2024-07-18 00:00:00+00:00,98.57,0.4234,27.14,382.8,571.9,63987.92,0.11956,0.49,3426.5,13.593,71.63,2425.0,1.164e-05,,159.22,0.8109,,0.13449,7.834,0.5697,30.79
2024-07-19 00:00:00+00:00,100.77,0.439,28.16,391.4,593.4,66660.0,0.12543,0.487,3503.53,14.076,73.4,2409.0,1.269e-05,,169.13,0.854,,0.13466,7.995,0.5733,29.53
2024-07-20 00:00:00+00:00,99.0,0.4373,29.11,395.5,593.1,67139.96,0.13424,0.502,3517.5,14.247,73.03,2399.0,1.222e-05,,173.6,0.8503,,0.13468,8.012,0.5937,29.62
2024-07-21 00:00:00+00:00,98.34,0.4469,32.64,401.3,602.5,68165.34,0.14026,0.491,3535.92,14.816,73.98,2410.0,1.25e-05,,184.49,0.8591,,0.13431,8.124,0.5984,32.07
2024-07-22 00:00:00+00:00,94.09,0.4262,31.87,385.9,587.2,67532.01,0.13776,0.434,3439.6,13.93,71.26,2391.0,1.19e-05,,178.9,0.8314,,0.1324,7.812,0.608,30.36
2024-07-23 00:00:00+00:00,94.45,0.41,29.82,366.5,581.9,65936.01,0.13031,0.457,3482.51,13.91,72.92,2399.0,1.252e-05,,173.03,0.8145,,0.134,7.709,0.5975,29.69
2024-07-24 00:00:00+00:00,89.94,0.4063,28.38,362.4,574.9,65376.0,0.12795,0.454,3335.81,13.4,71.29,2390.0,1.222e-05,,178.06,0.7709,,0.1343,7.424,0.6179,30.13
2024-07-25 00:00:00+00:00,92.78,0.3948,27.24,361.4,570.6,65799.95,0.12526,0.428,3175.48,12.94,68.79,2370.0,1.148e-05,,171.85,0.7497,,0.1356,7.29,0.5996,30.15
2024-07-26 00:00:00+00:00,97.74,0.4172,28.72,377.3,580.9,67907.99,0.13419,0.464,3274.61,13.53,71.31,2387.0,1.202e-05,,183.06,0.7872,,0.1375,7.677,0.6034,32.49
2024-07-27 00:00:00+00:00,101.14,0.4176,28.04,392.4,581.6,67896.5,0.13144,0.468,3249.01,13.54,71.32,2384.0,1.19e-05,,183.92,0.7844,,0.1372,7.671,0.5956,31.72
2024-07-28 00:00:00+00:00,98.69,0.4073,27.4,416.8,583.9,68249.88,0.13004,0.448,3270.16,13.3,71.07,2392.0,1.175e-05,,184.9,0.7498,,0.1386,7.532,0.6012,32.01
2024-07-29 00:00:00+00:00,104.96,0.4031,27.01,439.0,574.3,66784.69,0.12843,0.439,3317.66,13.53,73.69,2385.0,1.179e-05,,182.57,0.74,,0.1375,7.683,0.6019,32.92
2024-07-30 00:00:00+00:00,105.21,0.4015,26.33,432.4,588.2,66188.0,0.12551,0.411,3279.21,13.14,71.69,2400.0,1.131e-05,,179.16,0.7078,,0.133,7.392,0.6277,32.14
2024-07-31 00:00:00+00:00,107.52,0.3882,25.7,413.9,576.5,64628.0,0.12192,0.399,3232.74,12.83,70.14,2434.0,1.105e-05,,171.71,0.7071,,0.1287,7.169,0.623,33.6
2024-08-01 00:00:00+00:00,116.82,0.3925,25.71,413.3,575.1,65354.02,0.11899,0.396,3203.4,12.88,69.59,2430.0,1.051e-05,,167.37,0.6961,,0.1283,7.185,0.5964,32.45
2024-08-02 00:00:00+00:00,110.33,0.3636,23.6,381.6,542.9,61498.33,0.11154,0.352,2989.61,11.93,65.06,2458.0,9.32e-06,,152.77,0.6381,,0.1236,6.617,0.5607,32.68
2024-08-03 00:00:00+00:00,105.57,0.3646,22.67,364.4,529.6,60697.99,0.10811,0.313,2903.64,11.68,64.65,2467.0,8.62e-06,,142.52,0.6104,,0.1255,6.627,0.5558,31.78
2024-08-04 00:00:00+00:00,97.19,0.3442,21.25,332.5,496.9,58161.0,0.10375,0.292,2688.92,10.88,62.46,2452.0,8.1e-06,,138.33,0.5775,,0.1264,6.147,0.5228,30.79
2024-08-05 00:00:00+00:00,95.64,0.3119,19.54,309.9,464.2,54018.81,0.09436,0.261,2419.59,9.49,56.08,2395.0,7.04e-06,,129.78,0.5348,,0.1215,5.367,0.4889,30.06
2024-08-06 00:00:00+00:00,103.64,0.331,20.89,315.0,484.8,56022.01,0.09645,0.276,2461.33,10.07,58.25,2384.0,7.74e-06,,144.4,0.6012,,0.1234,5.789,0.5062,31.82
2024-08-07 00:00:00+00:00,98.32,0.3241,19.85,312.4,475.0,55134.16,0.09558,0.261,2342.8,9.48,55.99,2374.0,7.36e-06,,144.77,0.6167,,0.1247,5.659,0.6002,32.5
2024-08-08 00:00:00+00:00,101.44,0.3516,22.73,353.1,517.1,61685.99,0.10748,0.312,2682.5,10.75,61.16,2417.0,8.77e-06,,163.13,0.8525,6.218,0.127,6.281,0.6166,35.84
2024-08-09 00:00:00+00:00,96.28,0.3483,21.74,347.6,508.7,60837.99,0.10386,0.312,2598.78,10.53,60.72,2419.0,8.52e-06,,156.28,0.8552,6.619,0.1283,6.143,0.5805,40.81
2024-08-10 00:00:00+00:00,93.31,0.3457,21.59,354.9,523.1,60923.51,0.10518,0.32,2609.92,10.55,61.16,2427.0,8.44e-06,,154.01,0.9196,6.673,0.1291,6.188,0.5841,41.29
2024-08-11 00:00:00+00:00,91.16,0.3276,20.4,330.2,503.4,58712.59,0.10059,0.294,2555.38,10.0,59.73,2431.0,7.73e-06,,141.57,0.8737,6.21,0.1277,5.902,0.5528,41.1
2024-08-12 00:00:00+00:00,95.66,0.339,21.26,354.9,518.2,59346.64,0.10791,0.329,2722.3,10.56,61.5,2465.0,8.22e-06,,146.29,1.0143,6.27,0.1267,6.239,0.5684,43.44
2024-08-13 00:00:00+00:00,97.78,0.34,21.37,351.7,524.2,60587.15,0.10636,0.341,2702.44,10.58,63.44,2454.0,8.18e-06,,146.65,0.9552,6.456,0.1287,6.345,0.577,43.02
2024-08-14 00:00:00+00:00,106.02,0.3352,20.95,337.7,523.4,58683.39,0.1024,0.324,2661.45,10.39,64.06,2443.0,8e-06,,143.71,0.934,6.89,0.1304,6.438,0.5687,42.19
2024-08-15 00:00:00+00:00,107.8,0.3248,20.14,334.3,519.2,57541.06,0.10021,0.305,2569.89,10.17,65.33,2451.0,7.44e-06,,142.58,0.8452,6.597,0.1302,6.203,0.5607,42.83
2024-08-16 00:00:00+00:00,112.67,0.3301,20.36,338.2,519.7,58874.6,0.10035,0.3,2592.73,10.12,66.49,2491.0,7.18e-06,,139.04,0.8117,6.538,0.1341,6.497,0.5638,42.36
2024-08-17 00:00:00+00:00,110.93,0.3373,20.7,341.3,541.6,59491.99,0.10275,0.299,2614.51,10.16,67.59,2517.0,7.49e-06,,141.93,0.8281,6.438,0.1349,6.417,0.5665,43.63
2024-08-18 00:00:00+00:00,111.38,0.3342,20.82,333.1,531.2,58427.35,0.10004,0.291,2612.15,10.09,66.33,2505.0,7.29e-06,,142.42,0.8246,6.887,0.1351,6.171,0.5631,42.77
2024-08-19 00:00:00+00:00,118.12,0.3367,21.21,338.0,558.4,59438.5,0.10133,0.289,2636.36,10.19,66.32,2509.0,7.68e-06,,144.29,0.9012,6.832,0.1432,6.196,0.5985,41.92
2024-08-20 00:00:00+00:00,128.89,0.3434,22.26,335.2,569.4,59013.8,0.10289,0.294,2572.82,10.23,64.41,2506.0,7.75e-06,,142.27,0.8706,6.664,0.1613,6.26,0.5937,41.56
2024-08-21 00:00:00+00:00,140.16,0.3689,23.53,349.4,570.1,61156.03,0.10615,0.304,2630.71,11.22,64.27,2502.0,7.91e-06,,142.79,0.8496,6.496,0.1539,7.101,0.5999,41.5
2024-08-22 00:00:00+00:00,135.84,0.3763,25.22,346.8,582.9,60375.84,0.10525,0.305,2622.88,11.48,63.77,2486.0,7.99e-06,,143.22,0.852,6.504,0.1554,6.919,0.5976,41.43
2024-08-23 00:00:00+00:00,143.32,0.3912,26.49,365.1,591.7,64037.24,0.11293,0.359,2762.48,12.05,66.1,2511.0,9.08e-06,,153.26,1.0158,6.7,0.1583,6.999,0.6109,42.43
2024-08-24 00:00:00+00:00,137.02,0.3935,27.11,363.6,580.5,64157.01,0.11258,0.37,2768.0,12.35,66.57,2510.0,9.5e-06,,160.67,1.018,5.927,0.1589,6.916,0.6127,43.03
2024-08-25 00:00:00+00:00,135.47,0.3849,26.92,356.3,573.9,64220.0,0.10959,0.348,2746.13,12.1,64.82,2512.0,9.14e-06,,158.92,0.999,5.77,0.1664,6.626,0.6,39.78
2024-08-26 00:00:00+00:00,128.76,0.3661,25.94,342.3,548.2,62834.0,0.1052,0.313,2680.49,11.83,63.01,2508.0,8.52e-06,,157.12,0.9265,5.132,0.1616,6.292,0.5874,36.74
2024-08-27 00:00:00+00:00,119.98,0.3503,24.09,324.2,533.3,59415.0,0.09891,0.273,2457.33,11.16,60.38,2508.0,7.64e-06,,146.79,0.8475,5.438,0.1579,5.716,0.5666,35.47
2024-08-28 00:00:00+00:00,125.51,0.3502,23.45,322.1,537.0,59034.9,0.09964,0.254,2528.33,11.17,61.82,2499.0,7.69e-06,,143.95,0.8098,5.521,0.1583,5.771,0.5693,33.51
2024-08-29 00:00:00+00:00,123.28,0.3578,22.89,322.5,536.4,59359.01,0.10037,0.242,2527.61,10.94,62.47,2509.0,7.65e-06,,140.0,0.8034,5.454,0.1599,5.837,0.5619,33.24
2024-08-30 00:00:00+00:00,131.2,0.3469,23.29,324.9,535.2,59123.99,0.10177,0.241,2526.0,11.11,64.94,2496.0,7.77e-06,,137.99,0.8319,5.371,0.16,5.892,0.5667,33.02
2024-08-31 00:00:00+00:00,129.71,0.345,22.81,322.4,532.9,58973.99,0.10128,0.238,2513.01,11.02,64.97,2496.0,7.59e-06,,135.35,0.7962,5.42,0.1577,5.943,0.5662,32.19
2024-09-01 00:00:00+00:00,120.7,0.3311,21.42,312.7,512.4,57301.86,0.09509,0.223,2425.72,10.37,63.59,2493.0,7.14e-06,,128.5,0.7606,5.184,0.1556,5.614,0.5472,29.4
2024-09-02 00:00:00+00:00,134.9,0.3362,22.37,323.7,526.3,59132.13,0.09912,0.238,2538.01,10.77,65.33,2497.0,7.62e-06,,134.94,0.7871,5.219,0.1542,6.103,0.5677,29.49
2024-09-03 00:00:00+00:00,118.78,0.3185,21.38,308.9,518.7,57487.73,0.09677,0.219,2425.29,10.31,64.36,2493.0,7.26e-06,,127.54,0.7853,4.889,0.1503,6.044,0.5572,28.76
2024-09-04 00:00:00+00:00,135.27,0.3231,21.9,315.2,507.6,57970.9,0.098,0.221,2450.71,10.34,65.42,2501.0,7.35e-06,,133.64,0.8089,4.625,0.15,6.432,0.5579,29.59
2024-09-05 00:00:00+00:00,128.96,0.3251,21.38,307.6,502.4,56180.0,0.09842,0.208,2368.81,10.03,66.08,2510.0,7.1e-06,,129.41,0.7971,4.81,0.1498,6.309,0.5444,28.9
2024-09-06 00:00:00+00:00,126.85,0.3148,21.17,295.0,487.2,53962.97,0.09254,0.205,2225.23,9.57,63.05,2502.0,6.65e-06,,125.05,0.8376,4.656,0.1478,6.177,0.5211,26.97
